,edit_history_tweet_ids,id,text
0,['1530224291681341440'],1530224291681341440,Svaret på Putin? Ved Danmarks Forsvarsminister ikke svaret er NATO? Det er sgu da pinligt ! #dkpol https://t.co/KR52XDCXH7
1,['1530196449321000960'],1530196449321000960,Stop det eksperiment! Der skal ikke dispenseres fra dyreværnsloven. #dkpol https://t.co/61SUxNwd0P
2,['1529472925753122817'],1529472925753122817,Jamen det var da godt! Så er vi alle rolige…..🥴#dkpol https://t.co/YGluQo4Clw
3,['1528746444844310529'],1528746444844310529,Så er Messerschmidt på. Og taler meget om folkeafstemning. Som en af de eneste. Vi har da afstemning 1. Juni…..😳#dkpol https://t.co/BX8o4vfejq
4,['1528589865419423744'],1528589865419423744,RT @jeppekjakobsen: Man har ikke uniform på når man udtaler sig politisk. Heller ikke selvom man ikke er aktiv længere. Tænk at de konserva…
5,['1528415048745553925'],1528415048745553925,Lyder rigtig godt . Så mangler vi bare amina dropper tørklædet …. #dkpol https://t.co/PyHu3xpH9D
6,['1528060049435795462'],1528060049435795462,"RT @skaarup_df: Ups!
“Umiddelbart herefter taler Sofie Carsten Nielsen om, at det i teorien kan betyde, at hvis EU ved flertal besluttede s…"
7,['1527317176335859714'],1527317176335859714,6. Oktober 2021….#dkpol https://t.co/VjASWGhY92
8,['1527315268929585152'],1527315268929585152,Det kører bare😂#dkpol https://t.co/jVkIk6dg5e
9,['1526924007743922182'],1526924007743922182,RT @JensRingberg: @sarahskarum Så idiotisk. Tjener kun eet formål: at berettige eksistensen af minsteriernes forvoksede presse- og kommunik…
10,['1526829245615460353'],1526829245615460353,Fejl på fejl på fejl….😳#dkpol https://t.co/Pp3ibtiSRc
11,['1526585610252824583'],1526585610252824583,"Den tidligere forsvarsminister Trine Bramsen sagde ellers, det overhovedet ikke var et problem, da man altid var med omkring bordet ..#dkpol https://t.co/NriKFvMtob"
12,['1526491082103693313'],1526491082103693313,Fejlene fra regeringen vedrørende afstemningen om forbeholdet bliver ved og ved. Bedst at lade være med at betro dem et ja. Sikrest med et nej #dkpol  https://t.co/XuOWC58Ud2
13,['1526280452130103297'],1526280452130103297,Det tror jeg mange Konservative gør…. Blandt andet Konservativ Ungdom👍#dkpol https://t.co/8CLphFyY4v
