,edit_history_tweet_ids,id,text
0,['1262058247445413889'],1262058247445413889,RT @ida_ndergaard: I aften ruller @Enhedslisten arrangement på @Naturmodet 💚💚Først med oplæg om @Enhedslisten naturpolitik og debat med sej…
1,['1261998386787561475'],1261998386787561475,"Gode takter, men ALT for lidt! Udspillet vil levere ca. 3% af 2030-målet. Alene på varmeområdet bør vi være mere ambitiøse. Satse på geotermi, stille krav til boligejerne ift. udskiftninger af oliefyr mm. Og så venter jeg stadig på den CO2-afgift. #dkpol
https://t.co/Ghiwy6ohoF"
2,['1260864372567670784'],1260864372567670784,"@MrMesserschmidt står netop nu på Folketingets talerstol og siger, at @DanskDf1995 formentlig ikke vil stemme for klimaloven. Det afhænger åbenbart af, om de kan få en 60%-målsætning. Ikke så klimatossede alligevel, hva? 🙄 #dkpol #dkgreen"
3,['1260250747280723973'],1260250747280723973,"RT @PSkipperEL: Mette F.: “Den her gang skal vi ikke gøre som under finanskrisen. Genopretningen skal være økonomisk ansvarlig, fair og grø…"
4,['1260248260461170692'],1260248260461170692,"RT @PSkipperEL: Min ven og sygeplejerske, Aslak, har mindet mig om, at det i dag er Florence Nightingales 200 års fødselsdag og Internation…"
5,['1259931444635480070'],1259931444635480070,"Nej tak til asocial klimapolitik! Ifølge @DanskIndustri skal de fattigste i Danmark, betale for den grønne omstilling, imens de rigeste igen-igen får skattelettelser. Godt at sandheden om DI’s ‘klimaplan’ kommer frem i lyset. #dkpol #dkgreen 

https://t.co/gHXOjWlWCn"
6,['1257646839295344640'],1257646839295344640,@JPYazdani @JohanBendtsen
7,['1257601469089529857'],1257601469089529857,"RT @PSkipperEL: Enhedslisten har kæmpet hårdt for at sikre en hjælpepakke til landets AMU-centre. Det er lykkes i sidste øjeblik, og det er…"
8,['1255159015040004098'],1255159015040004098,"RT @PSkipperEL: Forfærdelig dag for de fyrede i SAS. Vi skal sikre hjælp til dem. Det understreger behovet for en grøn krisepakke, der kan…"
9,['1254870188819914753'],1254870188819914753,"Fædre tager i gns. kun 32 dages orlov mod 274 dage til mødre. Det er jo helt skævt. ❤️ Så kære regering! 
I droppede valgløftet om øremærket barsel sidst. Tag lige revanche, og lad os få indført 3 måneders øremærket barsel til fædre og medmødre nu! #dkpol https://t.co/Jijg9Jm6FM"
