tweets
"Min ven gennem godt 30 år - Thorkild Simonsen - er død. 
Politisk læremester og nestor,  altid med evig opbakning når vi mødtes. Mit indre billede af et veldrevet Aarhus i min ungdom. Et af de største træer er væltet. Kære Thorkild: RIP🙏🏽😥"
Stol på os?
"Radi helt cool: man skal være optimist. Når nu de radikale tvinger et valg frem vil det fremtvinge vrede. Men der vil komme ministerbiler, bestemt - Lidegaard bliver minister i 2054☝️"
"Ofelia plads 18. august. 
Ny verdensorden, vore veteraners muligheder, og forsvarets ditto for at levere den nye vare.
Debatter om hvordan vi får et effektivt forsvar og reelle erhvervsmuligheder for veteraner.
Esbern Snarre og F16ved kaj. Kom og følg med #hjerteblod❤️ https://t.co/NNawaTfPuC"
Syns der nu er grund til at sætte foden lidt ned. Det kan ikke gå☝️ https://t.co/M6htv6QCiG
"Mettes ‘story’: nogle gjorde nar af MF for hendes fuckup med Instagramstory. Uværdigt. En statsmin skal med sin lille stab mene noget om ALT - 24/7. Svært, shit hap. MF har vildt styr på det. Kritiser MF for hendes politik, ikke forfalde til mindreværdspræget ‘gøren nar af’☝️"
@Padillos 🙏🏽
TDF: jeg har det rimeligt stramt med at tidligere notorisk dopede cykeltyper hylder JV. Giv ham chancen for at komme ud af den fornedrede skygge. Alle tvivler jo pga DEM!☝️🚴🏾‍♀️
"SAS-gate: Gi mig din hånd og sæt farten op, Louise……ok, Thelma…🛬😱"
"BBB-gate: min ven Peter Loft tjente 14 skattemini som dc. Da Skattekomm kom fyrede davæ skattemin Thor Møger ham på 2 min i et mødelok i Finansmin. 
Efter 36 år ansæt i Skattemin fik Loft end ikke lov at hente sin taske.
Vi har lige set Mette F stå og kæmpe for BBB. Man rystes☝️"
@Cqmillq Funny👍
"FE-gate: Venstre møfler med ideen om en undersøgelseskommission. Uanset hvilken partifarve man har, så fortjener denne sag en ekstrem grundig kulegravning. ALT synes galt og ude af proportioner - og med uhyrlige konsekvenser for kongeriget. Vi skal HELT ned i hjørnerne her☝️"
"Et godt menneske!
Aarhus - et taxaløst samfund. Desperat forsøgte hotel Royal at skaffe en i morges, da jeg skulle til vandflyveren. Uden held. Av av😡Hvem trådte til? Vinduespudseren Klaus. Kørte mig i sin varevogn. Ville ikke ha betaling. Mageløst menneskeligt🙏🏽🔥🛬 brug ham☝️ https://t.co/ltePkjo6m6"
Helt nødvendigt at @regeringDK og folketing tager dette alvorligt☝️vi taber velfærd ved ikke at investere. https://t.co/OuOekJlloG
Small Great Nation konfence i @DeloitteDanmark starter om lidt…vi sender hilsen til @DanJoergensen 😎🎸 https://t.co/QAT2qzuWuc
"Pligtlæsning...

https://t.co/qrqmsUVaSA"
Oh dear…. https://t.co/ibJQnXpGeV
@Cch605Claus 🙏🏽
@Lenethrane1 @mortenhelveg 👍🙏🏽🎸
"Rusten efter Corona, måske lidt, men vi skal nok nå det…sommerens gigs venter🍷🎸❤️🤟🏻@mortenhelveg styrer sikkert ‘the big beat’💪 https://t.co/Y4PIpiPh4e"
Stor dag i Aalborg…tak Per Michael🙏🏽👍 https://t.co/zMkJ7kGHb3
"@Cch605Claus @mofibo Hej Claus, den er der nu. Søren Pilmark indlæser. Tak for din venlighed."
@lykkefriis Det er ikke et øjeblik for tidligt Lykke. Jeg håber @eldrupmerete tager noter☝️
"Virksomheder i Rusland: bliver stadig mere opmærksom på dem som stadig opererer i Rusland. Det går ikke. 
Tiden er kommet ‘to take a stand’. Politikere OG virksomhedsejere. Historiske sammenligninger bliver stadig klarere. Pas på, min ven, pas på historien. Lær fra den☝️"
"@lauritzenfinn Ja, sender dig den. Den norske stat er big time med i omstillingen af cementfabrik ved Oslo."
"CO2: jeg forstår godt at ingen fatter, at Aalborg Portland skal slippe for at betale for sin CO2. AP står for 50% af den reduktion der skal forhandles om. Hvorfor skal DK være et sort ‘cement-haven’ når de laver grøn cement i eks. Norge? Ret meget helt væk☝️😱"
Af hjertet tak Uffe🙏🏽📕 https://t.co/fFlBb1v6JR
@uffeelbaek @FrejElbaek Stort Uffe - af hjertet tak. Will do📕🙏🏽
Stor dag på krimimessen…tak til alle læsere🙏🏽🔥❤️📗📕 https://t.co/YlyxV3rqWp
@krarup_lars Helt fair med datteren Lars🙏🏽🔥💪
Fantastisk Uffe🙏🏽🔥 https://t.co/HAMRGYJcxc
@valentinrene59 Tror vi overlever…
"FE - gate:
Det strammer nu for alvor og størrelsen vokser eksponentielt på den kanin som Hækkerup, Barbara og Frederiksen skal hive op af hatten, for at gendrive anklagen om, at de med deres sigtelser af Hjort og Findsen ikke markant har skadet Danmarks sikkerhed. #comeclean☝️"
@gre_mike Takker og bukker🙏🏽⚔️
@Cch605Claus 🙏🏽
@jacobobech 🙏🏽
"Foss 3
Den er nu trykt og kommer lige om lidt. 🙏🏽
Ville ønske det var Henrik Foss der skulle håndtere Putins vanvittige krig i 🇺🇦
Kan du li lydbog, så glæd dig til at høre Søren Pilmarks oplæsning. 
⚔️👊🏻🔥❤️ https://t.co/7MS8MN0Lip"
"Skrev denne bog i sin tid med inspiration fra Putins grove annektering af Krim. En aktion der skræmte. Bogen rammer plet på vanviddet i Kreml, mere end jeg anede dengang👊🏻 https://t.co/jWlfnDi8T3"
Ukraine: kinesiske medier melder at Putin er klar til at forhandle med Ukraine. Om hvad? You can’t be serious…
"Nazihilsen: leg den leg I vil, men uanset er det ‘bad for business’ at tæske rundt i medierne fordi man heiler. For sjov eller ej☝️"
Vi er glade for at deltage her. https://t.co/vOMzKU0RiN
"@ThomasReil6 @rohde_jens Eneste - og kun den eneste - grund til at DK er åbnet igen er vacciner. Så ja, absolut gøre livet surt for ‘gratisterne’ der ikke vil vaccineres. Ikke tvang som i fysisk tvang. Bevar mig vel😊
Som eks i Frankrig hvor man ikke kan gå på restaurant uden at være vacineret."
@Cqmillq Må jeg låne den i TA?😎
@Cqmillq 👍
Benny: Det er altså grumme god vælgerreklame for partier som reelt går op klimaet når de fyrer ministre for at småfifle. Nultolerance er fremtiden. Hvornår lærer politikerne mon at verden - OG vælgerne - forlængst er flyttet til kassen ‘vi er reelt bekymrede for klimaet’?
"Stolt af denne analyse fra Kraka Advisory. 

Tak til @novonordiskfond for at muliggøre denne analyse. Der er gode argumenter for at øge investeringerne i forskning og udvikling. 

Tak til teamet i @AdvisoryKraka https://t.co/wAJ72UyRJO"
On a personal note…. https://t.co/NaazMRBonv
"@DKPolitik  @DRBreaking @dr2deadline @dr2tv 
@tv2nyhederne 

https://t.co/XAWPesXcoU"
Tak til Brian. Øvrige podcasts med Anders og jeg finder du på https://t.co/hIr3fawTzT🙏🏽😊 https://t.co/L97uOv9MEL
"@PSMIDTDK Det er også godt nok til mig Poul. Om end min pointe nok er, at lige her er der mange efterretningskrigsskadeomkostninger ved at starte dette hvorfor - you better be sure to win. Stærkt bekymrende."
"Lars Findsen 3: Man kan altid blive overrasket, men indtil (HARD CORE) beviser foreligger, er jeg enig med HJB. 
https://t.co/ReCWropMGo"
"Lars Findsen 2: hvis man kører en mand som Findsen gennem kødhakkeren på en 50/50 chance for at få en dom, bør der opfodres til en debat om hvordan vi udøver magten her til lands. Og kommer der IKKE en dom, bør det koste flere i toppen jobbet. Vi ser…☝️"
"Lars Findsen 1: er rystet. Mr. Efterretningsvæsen gennem 20 år har regeringen/PET varetægtsfængslet i 4 uger så langt. Jeg har kendt Lars siden 1995, hvor vi begge var minis.sekr. Har man ikke HARD CORE ting mod ham (eks. revet ham ud af fly til Moskva) så er det en skandale.☝️"
"Radikale: Bordet fanger med Sofies melding om S-leddet et partiregering. Men begge skal grave dybere, da problemerne mellem dem stikker dybere. Mette F. gør klogt i at prøve og samle herfra. Husk: Radikale ER bare irriterende - lev med det☝️"
"Det kan kun gå for langsomt med den Co2-venner. Landbruget er gigantudleder og må i sving. 
Ellers eksploderer afgiften for resten. Get it together☝️
Tak til @DanskIndustri for god dialog. https://t.co/vZMulDoecP"
"Alle skal leve op til deres bedste for at den grønne omstilling lykkes. Også bankerne, som synes klar til opgaven. Tak til @danskebank og @carsten_egeriis for samarbejdet og muligheden for at Kraka kan grave sig ned i data. https://t.co/WM810se4PT"
@LadegaardJeppe Jo for pokker - Anne🙏🏽😊
"Årets julespecial klar. Sendes kun ca. 300 gange på News i julen😎
Tak til Anna, Michael, Hans og Noa. Og det aldrig svigtende team bag TA, som holder os på vingerne uge efter uge🙏🏽❤️
Pas på jer selv
No surrender…
PEM https://t.co/wjwigwaF3J"
Gik igennem Magasin for 2 timer siden. Nu hjemme ved ilden. Mange uden mundbind. Hvad skal vi lægge i det? https://t.co/c9fHi83Hk0
@BihlWinum @R4nd4hl @SMSerup Tak Christin🙏🏽
"RT @AndersAgner: I den nyeste udgave af POTUS har @PeterKeldorff og jeg besøg af @Peter_Mogensen til en samtale om, hvordan det går for sig…"
@BihlWinum Tak
@RStoklund Tak Rasmus
"Hvorfor mine børn Alex GroSSpietsch?

At syge typer er efter mig her må jeg tåle, so be it.

Men hvilke mennesker får nydelse af at lede efter mine børn (to piger) og sende dem syge beskeder på Messenger? scary😰

Tankevækkende☝️ https://t.co/rynMS7kr1j"
@BennyEngelbrech Tak Benny - luner🙏🏽
@DalgaardCarl @MagnusBarsoe @politiken 100% enig Carl-Johan. Ganske skuffet over min gamle arbejdsplads ligeså på det punkt. Den er langt bedre end denne åbenlyse debatmæssige underfrankering #visavnerDebattenunderTøger
"@BosseStine @TomJensen1966 PS. Lyt til både Brostrøm og MF. Vacciner, vacciner, vacciner…jeg er meget enig. De vaccinerede hjælper os alle, tak for det🙏🏽🔥"
"@BosseStine @TomJensen1966 Som jeg skrev her på kanalen er det bestemt intet med fysisk tvang jeg tænker på. Slet ikke. Mere regler som reelt tvinger folk til vaccinen, som i eks Italien, hvor man selv skal betale test, ikke kan køre kollektivt osv. Max bøvl! INGEN går ind for fysisk tvang (håber jeg🙏🏽)."
PS: tvangsvaccination defineret som en massivt udbygget liste over alt det du ikke kan uden at være vaccineret.
"Se den her, og sig igen at du er imod tvangsvaccination. Jeg håber man tænker sig om. https://t.co/vX1BIm5ilP"
"Covid - igen igen: Mette F siger nu hun gør alt for at undgå nedlukning. 
Hvis det er sandt, så bør tvangsvacinering tages i brug øjeblikkeligt. At de klovne, som ikke er vaccineret, nu har bragt os et sted hen der ligner nedlukning er ubærligt - det her er ikke svært☝️"
RT @FinansDanmark: Paneldebat om status på #dkøko - tak for en god diskussion til @Peter_Mogensen Jesper Berg &amp; Sandra Weinert #fida21 http…
Enormt vigtigt for hele samfundet at bankerne er velfungerende. Vi analyserer sektoren i Kraka og der er mange myter der skal aflives. Det glæder jeg mig til at drøfte mandag på FIDAs årsmøde😊 https://t.co/dcRUXk1BRp
@KnudsenLisbeth @cmalmskou Enig👍 faktisk: netop!
"@cmalmskou @KnudsenLisbeth Medierne har et kæmpe ansvar - og ringe muligheder for at opfylde det, givet nutidens klikhelvede…"
@KnudsenLisbeth Tja…hysteriet - drevet af medierne - har for længst bragt os et sted hen vi ikke bør være. Det er ikke OM men HVORDAN medierne dækker. Ta en ‘kliktur’ Lisbeth. Du bliver ikke imponeret. Sensation igen igen…sorry
@MBrgger Du er så saglig Mads👍
@MBrgger Tak Mads. Syntes også du er en pryd👍
"Ny Covid variant: de kommer og går. Nye mutationer - pressen har for 10 gang en fest. Forbliv rolig, vær aldrig bange og fokuser på det liv der skal leves, i stedet for de forhindringer som en ny Covid repræsenterer for netop det. 
Mao: accepter saglighed, byd hysteriet trods☝️"
"Tak for invitationen @LarsSandahlS, super eftermiddag👍 https://t.co/8hhSSG0K6s"
"What not to understand?? 
GET VACINATED - klovne☝️ https://t.co/NnO5LgvamU"
"Blot et stille og velment råd til Søren Pape: få den sag med Line Andersen behandlet nu. Hvert minut skaber et skidt indtryk, og tavshed er ikke guld. 
#Ordentlighedkanaltidsvaresig @_MaiMercado ☝️"
"De få ikke vacinerede tager alle os andre som gidsler. Børn sendes atter hjem fra skole. Mundbind igen osv. Dybt asocialt - ta nu den vacine, klovne.☝️ https://t.co/T2fdCk24s1"
"Show a little faith…there’s magic in the night…you aint’ a beauty but HEY that’s allright…
Springsteen says it all…🎸❤️"
"Forsvar for ‘Lev-Mette’: Sofie Carsten og radikale er FOR smarte. Det er normalt at tale om sine kolleger som Hæk og Mette gør. De der påstår andet siger BS. 
Ikke særligt i orden der nu køres politik på lige disse sms. Hvad der ikke er sagt mellem politikere gennem tiden…oh my."
Der sker meget…vild uge. Ekstraordinær Torsdagsanalyse på News til normal tid. Lidt mere tid til nuancer og mellemtider…glæder mig. Håber du ser med🙏🏽😊
"SMS-gate: læste jeg rigtigt at regeringen holdt låg på oplysningen om, at politiet ikke kan skaffe Mettes SMS’er, til efter valget?
Så dumme er INGEN…hun leger med ilden☝️🔥"
@saxberg @Deloitte @mathiasSYBO Tak Natasha fordi du var med - du er for cool👍
Er der noget Mette F ved jeg ikke ved? 😰 av av https://t.co/Kkdwa0j33C
"Hen over ryggen på depressionen fra Glasgow nu til valg i vores egen lilleverden. Det er fint, men virker lidt tomt. Hvad nytter det at alt virker her, når verden ikke VIL stå sammen om det centrale? #getittogether https://t.co/Lsrxhstm15"
"Syntes det er afgørende at anerkende en erhvervsorganisation som i den grad peger på en CO2-afgift (markedet), som den billigste og mest effektive vej til grøn omstilling. Tak til @DanskErhverv @BrianAMikkelsen https://t.co/tiLVE3JRJp"
"RT @DeloitteDanmark: Er vi klar på et samfund i forandring? @LarsSandahlS er med i den 30. udgave af vores #SmallGreatNation-podcast, hvor…"
A.P Møller-Mærsk: af hjertet tak for at gå foran med vacinationskrav. Vi skal ikke ha tilbageløb nu. Det er dybt asococialt og uacceptabelt at nogen undlader at lade sig vacinere. Kom videre☝️
"@NipperMads Damn straight, Mads👍"
"Mette F: hun kommunikerer (og lever?) i et parallelunivers. Med vælgerne på Insta om en skovtur og bladenes farve. Med ‘parnasset’ om sms’er en sjælden gang, når det ikke kan undgås. Forstår hende måske godt - men det er trist☺️👎"
@larswerge Plus at med tidens ‘Trump-alen’ (hvad der er hele pointen) er Powell nærmest en mastodont.
@larswerge Tingene var lidt mere komplicerede end folk her gør det. Tror ikke Powell følte sig særligt godt behandlet af CIA.
"There was a time, when honest men ruled the world, on a moral code that served all mankind. 
Thank you for your service mr. Powell🙏🏽 RIP https://t.co/SYv5gk1WNf"
"Ballsy move - @annearhnung. Respekt. Og rigtigt☝️
Dine tidl chefer er tydeligvis nogle - ja - bonderøve…trist.
@spisekammeret bør komme ‘on the right side of history’…"
"I det mindste tør Venstres formand møde pressen..,det kan man desværre ikke sige om alle i regeringen…☝️ https://t.co/FZJO3IsUiZ"
@FrederikkeBeer @SuneFriisKrarup @fondenkraka @regeringDK Ja
"Tak til Gigtforningen, stor dag i Fællessalen🙏🏽 https://t.co/yiuAn0Jjc6"
@L_Aagaard @mfMorten @SorenPape @sofiecn @EmilFannikke @DalgaardCarl @AdvisoryKraka Lige over Lars. Super vigtig debat.
Klima: God debat i dag om bla. Kraka Advisorys beregning af det hul det kommer når CO2 afgiften virker og forureneren forsvinder (sammen med provenuet). Tak til @DanskEnergi for konference og samarbejde. https://t.co/pds0sqfIEc
"Regeringens nye klimaambitioner: hvis ikke @DanskIndustri og @DanskErhverv begynder at italesætte CO2 afgiften som en klar nødvendighed for at komme i mål, så danser vi alle trøstesløse rundt. Vi kommer IKKE i mål☝️"
Lidt trist at diskussionen om faglærte ikke kører på et sagligt grundlag☝️ https://t.co/K0q9MWiB4R
"Faglærte: AE-rådet har med en (tendentiøs) analyse sendt regeringen på en limpind om manglen på faglærte. Vi er uenige, jf ny analyse fra Small Great Nation i https://t.co/RDOMGO3wae. AE-rådets faglighed imponerer ikke her."
"@berlingske Sorry, men det her stikker altså helt af…?"
"@Cch605Claus Til din glæde, så er Foss snart klar til nye aktioner…han er svær at hamle op med…tak fordi du spørger😊"
RT @DeloitteDanmark: Hvordan ser #EU’s fremtid ud? Og kan Danmark indtage en mere markant position efter Brexit og Merkel? Dét får vi @lykk…
"@L_Aagaard @DanskEnergi @mfMorten @PiaOlsen @SorenPape @sofiecn @DalgaardCarl Stærkt og nødvendig debat, Lars"
RT @L_Aagaard: Erhvervsliv og borgere skal guides i grøn retning. Med @Peter_Mogensen og Kraka sætter @DanskEnergi grøn skattereform til de…
Jeg ved for en gang skyld ikke hvad jeg skal sige…🙏🏽🎸 https://t.co/uS4XM2k5vd
"9-11: hårene rejser sig hvor jeg ikke troede jeg havde nogen,når jeg (igen og igen) lytter til Springsteens I see you in my dreams i NY i dag. Grand, rørende…eftertænksomheden sænker sig☺️🙏🏽"
@rikkestenpigen 🙏🏽
Lydprøve på Nyborg Strand🙏🏽❤️🎸🎸 just wait😎 https://t.co/Ppu1V42PIE
Energiøer: @novonordiskfond har givet 15 https://t.co/visNaweGGO til at vi I Kraka Advisory kan grave os dybt ind i sagen om energiøerne - en investering til 213 https://t.co/hADsskj0gG. Hvorfor er de en god ide? Hvem tager risici? El-prisen is king? Følg vores analyser.
@RevisorMads 🙏🏽
"@frank_trojahn Tak Frank, håber alt vel over there😊"
@x01rose 🙏🏽
@rikkestenpigen Keep the faith😊
"Morten M gate: jeg skriver spændingsromaner (Foss, I bjørnens kløer mv) og min tredie Foss er på trapperne. Havde jeg skrevet om en lydfil, som MM’s, ville forlaget have nægtet at trykke bogen. For langt ude😊 Nærmest too good to be true🔥👀"
"RT @FinansDanmark: “Det er indviklet stof, men der er alt for meget drama i debatten, vi mangler saglighed og præcision” - @Peter_Mogensen…"
"Klimate apocalypse: hvis man kan lukke en hel verden ned på grund af Corona, kan man vel også tvinge mennesker til at spise plantebaseret mad - over nogle år, that is?"
"MM-sagen: Det der generer mig mest i retssagen er den amatøragtige adfærd, hvis man vil snyde EU for midler. Falske underskrifter/ansættelser, dobbeltmøde ingen kender til osv. Enten er MM uskyldig. Eller også tigger han om at blive opdaget? Lige bizart☝️"
"Rwanda: @berlingske skriver om Rwanda, som en ikke særlig egnet partner for DK at samarbejde med. Regeringen på tynd is, igen for at cementere stram udlænding pol. Klogt i nuet for at få stemmer. Men mon MF og MT tænker på historiens dom over S-linjen? Kan magten købes for dyrt?"
"@AndreasKarker Tak for samarbejdet Andreas, gennem årene."
"Ok guys…så ruller Politisk rockshow med bl.a Morten Helveg og jeg igen. 
Møn folkemøde, 21.august - sæt kryds, elsker at spille på Møn…🎸🎸🙏🏽🔥 https://t.co/eXqA3kw6eW"
"@askehald Jo, jeg syntes det er gode bidrag til drøftelsen. Self kan man ikke skære alle over en kam. Jeg håber bare på noget globalt oprør a la ‘60’erne’ fra dem der har lang tid tilbage her."
@askehald Super
@BBarkholt Dejligt
"Klimaet - igen: ekstreme varmegrader i bla USA og Canada. Dybt bekymrende. 
Måske forstår jeg at politikerne prøver at undslippe at gøre mere ‘på deres vagt’. Men at verdens befolkninger ikke kræver mere action er mig en gåde. 
Og de unge, hvor er de unge? Svar: Instagram😰 https://t.co/6bkw43nLCO"
@Padillos Mig der takker.
@Padillos Jeps - forår 22🙏🏽
@KurtDamsted Enig Kurt. Fokus bør være på indholdet. Folk bør læse rapporten.
@Esbenbroe 😊
"Her i Toscana er der stille pga søndagsfrokost, ma stasera…o la laaaa - stasera, siamo tutti italiani🇮🇹🙏🏽💪🔥🎸 https://t.co/7tg456lMRa"
@MBrgger @MagnusBarsoe Sæt dig venligst ind i fakta Mads. Det tjener os alle bedst.
"Super stolt af vores rapport om finanssektoren, som blev offentliggjort i forgårs. Og af samarbejdet med Danske Bank. Vi trænger til en mindre poppet drøftelse af sektoren. Tak til professor David Lando (CBS) og Hugo Frey Jensen for tung faglig sparring. Se Kraka Advisorys www."
"@LarsNstrup @MagnusBarsoe Ha ha, også jeg Lars - any time, funny…"
@DeloitteDanmark @berlingske Damn straight👍
"@FinansTor Tor: Det er økonomfagligt vigtigt at få noget kontekst på med tal til tillid. Vi siger netop, at der er et tillidsproblem i sektoren bredt set – men interessant nok mindre til egen rådgiver. Tag gerne fat i os om evt. konkrete spørgsmål. Tak
Hele analysen https://t.co/dzhVOPwTap"
"RT @DanskeBank_DK: Vores CEO Carsten Egeriis har talt med @politiken om bankernes rolle i samfundet, 'møgsager', genopretning af tillid, co…"
Guitargud…tak Allinge…🎸🎸🎸🙏🏽 https://t.co/oSA65hd6LP
@MichaelSvarer Hvis ikke er Folkemødet da helt væk😎🎸🔥
"Hvem sagde der ikke er folkemøde? Ses vi i aften på Partiscenen? Vi spiller🎸🔥👊🏻
#dkpol https://t.co/RVD9dwBc8N"
"Kære alle
Nogen Kraka analyser er lidt vigtigere end andre. Denne en af de vigtigste. Hjælp venligst med at få den rundt, tak.

https://t.co/cUy6oD6iiX"
"Langeland: Hvordan regeringen kan begå præcis samme brøler som i Lindholm er en gåde. 

Covid-tidens suspendering af normal politik har gjort reg uskarp. Som når Eriksen sidder for længe på bænken i Inter.

Og magtarrogance blandet med inkompetence er en super farlig cocktail☝️"
"S-baglandet reagerer. 
At MF og MT ligger til højre eller på linje med Støjberg og Pernille V må også være en historisk ubegribelig for S-folket. Givet en  besk smag i mund - og hjerte❤️☝️👊🏻🔥 https://t.co/02YIB3thLy"
"Covid-analyse: regeringen og Mette F har høstet mange kyniske udlændingepoint på Covid udbrud blandt somaliere i Aarhus, Ishøj mv. 
Ville det klæde hende, og dem, at ‘Insta’ om udbruddet i min hjemkommune - Gentofte, og faldet i Ishøj? Nok ej ok med strategien?
Passe på hinanden?"
"@MortenDahlin Ingen der bor i Hundige aner noget om Hundigeparken. Prøv Gersagerparken, Godsparkerken, Tjørnelyparken😊"
"Se på denne Berlingske. To artikler over hinanden om Covid. 

1: forskere advarer mod nye mutationer (ALLE skal vacineres før vi er safe). 
2: britisk variant ikke så farlig. 

Grotesk. Gør mig trist. I et år har pressen kørt vild clickbate på os alle om Covid. 
Uartigt☝️ https://t.co/vpPHAPfEWK"
"Løkkegate: jeg vurderer at Løkke får sine 3-4 procent. Men han smadrer sit gamle parti samtidig. Støjberg trækker i en strammerretning, Løkke vil ind over midten. Venstre knækker - JEJ trak nitten. Mentalt går det ikke i V☝️"
@KaaberLars @Mick91135161 👍🙏🏽
@J_H_46 👍
@Winther12 @berlingske Du har akltid været en stor analytiker Bent. Tillykke💪
"Maybe baby, the gypsi lied..."
"Israel-gate: et stille Q herfra - har Mette F og Barbara glemt at ringe til Asiatisk plads, for at høre ‘whats going down’ i Mellemøsten pt.?
Og Oppositionen sover videre..."
"@BjergM @R4nd4hl Netop, tak☝️"
"Covid-sagen, en stille undren: 
når de sårbare (ca 800k)er vaccineret, så åben helt op for DK? Alle andre klarer det uden hospital. DI vil at åbne når alle over 50 er vac. Samme tanke. Vi bør vel ikke forhindre raske i at få Corona? Så sætter vi baren for højt☝️#economicsmatters"
"@NielsFuglsang Argumentet med statsgæld og husholdningsgæld er old. Og har alle dage været brugt til at forsvare urimelig gældsoptagelse. Bringer os ikke videre. 
Når det sagt, så var det Kraka der foreslog at bruge 300 mia efter lockdown.  Din regering overvejede 40. Følg venligst med i timen."
Fuldstændig epidemikontrol? Øhhh...det er jo næsten raplende☝️
@LoneHind @stiftendk @jpaarhus @dkpol @Spolitik Super sjovt billede Lone😊👍
"@KristiansenMk @Kristensenberth @tv2newsdk @venstredk @Kristensenberth er en klovn, sorry. Har ikke mere at sige."
"Mette F og Covid: igen livrem, seler og så en sikkerhedssele, cykelhjelm og så en udslået airback. 

Kun de mest energiske virologer kan se den engelske død, og hospitalerne er nu ok. Jeg forstår hendes taktik - men ville nu nok ha givet os ‘pøblen’ en ‘snacker’☝️"
"RT @JensHauch: Jeg kommenterede på TV2 minkaftalen: Minkavlerne tabte i snit 1 mio. kr. på driften de seneste år, mange havde udsigt til at…"
"@hudaelkot Jep, ring så snakker vi. Lige det ved vi meget om😊"
"Rigsret: to nedslag ift Tamilsagen.

1. 
20 ud af 27 konservative stemte imod at nedsætte en rigsret mod Ninn. I V stemmer alle på nær 9 for. 

2. 
Ninns lovbrud var eklatant og klart med vilje. Det er IS’ ikke. 
Ninn fik 4 måneder betinget. Er det målestokken går IS fri.

Vi ser"
"USA: Ingen tvivl om Trumps rolle gennem fire år. En galning der pludselig får magt, en moderne Caligula. 
Men når røgen har har lagt sig, så må man kigge nøgternt på HVORFOR en gal mand kan fiske i så meget utilfredshed? 
USA har i dag langt flere megarige - og mange megafattige."
@jacobobech 🙏🏽
@Lenethrane1 Tak Lene🙏🏽
"Tessa holdt nytårstale. Tessa sagde kloge ting. Se den☝️
Tessa er fra Hundige. 
Det er jeg også."
@maleneb 🙏🏽
@leifcarlsen @larsloekke Nej
"Akvak, man kan ikke gøre alle tilfredse...😂 https://t.co/VlY77uWZ2V"
"RT @fondenkraka: Vi vurderer, at @NyeBorgerliges skattepolitik koster mindst 80 mia. kr. Både skattepolitik og finansiering er dog upræcis.…"
"Ellemann-gate: krigen kørt længe i V. Men ‘Ritt’ gør det igen af med ‘Auken’? 
HVORFOR skal JEJ ud NU, og sige det indlysende: at V er et ordentligt parti? 
Uklogt. Hvorfor ikke vente til adv. anb. kommer om få dage? Eneste mulige svar: ‘Auken’ forsøgte at rykke først mod ‘Ritt’."
"@tv2danmark @KristiansenMk @tv2newsdk @AnneVigTv2 Vi er så småt ved at komme i form, om 20 år bliver det rigtigt godt😎
Tak til TV2 for undying support - og frem for alt tak til seere, alle analytikerne ude ved skærmene🙏🏽❤️🦾"
