,edit_history_tweet_ids,id,text
0,['1429458051044610056'],1429458051044610056,Dansk-afghanere samlet i København. Mange med tårer i øjnene. Gode talere sætter ord på den fælles smerte som vi alle føler 💔🇦🇫 #AfghanistanCrisis #afghanistanwomen https://t.co/ULAM90e9I3
1,['1429212866637402116'],1429212866637402116,@HrPoulsen 🙏🏼❤️
2,['1428968632596451328'],1428968632596451328,Hadforbrydelser mod #LGBTIQ+personer finder fortsat sted. Mistrivslen på arbejdspladsen er større. Hver fjerde transperson har forsøgt at tage sit eget liv. Vi har fortsat meget at gøre for at give alle mennesker retten til at være den de er. @CPH2021 #YouAreIncluded #dkpol https://t.co/06iPAgOWjo
3,['1428623795967901703'],1428623795967901703,Parlamentarikere fra hele verden samlet på Christiansborg i forbindelse med World Pride 🏳️‍🌈 #ipa #dkpol https://t.co/UAiuraykvq
4,['1428445815115325443'],1428445815115325443,"Indsamlingen kan følges her

https://t.co/0WrgIDux0a"
5,['1428443806475620353'],1428443806475620353,Kollegaerne og jeg er gået sammen om en fælles indsamling til #Afghanistan. Du kan støtte indsamlingen ved at sms CIVILE til 1290 (75kr) eller MobilePay et valgfrit beløb til 286847. @danskrodekors #dkpol https://t.co/EryZxlFp3Z
6,['1428438739274117120'],1428438739274117120,@NagiebK @tv2nyhederne @tv2newsdk Pas på dig selv 🙏🏼❤️
7,['1428302661040881668'],1428302661040881668,"Mange tak, Lone- glæder mig til at klø på. https://t.co/bR7TSZAt11"
8,['1428237882884567040'],1428237882884567040,"RT @KathrineOlldag: Pride’n blev ikke født ud af et behov for glimmer og glæde, men derimod ud af retten til at eksistere uden forfølgelse…"
9,['1428022609128656904'],1428022609128656904,"RT @martinlidegaard: Mange spørgsmål presser sig på ift. Afghanistan. Men lige nu handler det om at hjælpe alle de mennesker ud, der hjalp…"
10,['1427942725039665153'],1427942725039665153,@eSedroc @radikale Enig!
11,['1427901025260802048'],1427901025260802048,"Jeg og @radikale har længe presset på for det her. Regeringen kom sidste år med et LGBTudspil, men havde ”glemt” familieområdet. Jeg kommer fortsat til at arbejde for at medfar kan blive retlig forælder til sit barn. Men i dag fejrer jeg sejren💪🏼 #dkpol 
https://t.co/KVCsimtwWG"
12,['1427630159209893903'],1427630159209893903,"RT @DMCamilla: Godt møde m ⁦⁦@SamiraNawa⁩ i dag om øremærket barsel og #ligestilling 👨‍🍼💪🏼. 
Vi vendte selvfølgelig også #dagpenge for nyud…"
13,['1427620543675740165'],1427620543675740165,RT @sofiecn: Uddannelsesministeren sidder med sine børn i Kabul og afventer sin skæbne. I lyse stunder tænker jeg at jeg ikke har gjort nog…
