,edit_history_tweet_ids,id,text
0,['1324448011531988994'],1324448011531988994,"Jeg har ikke tillid til regeringen, når den smadrer en hel branche og fra i morgen lukker nærmest en hel landsdel ned i fire uger. Hvis jeg skulle have tillid, så var det en blind tillid. #dkpol https://t.co/qSS8iSfaw2"
1,['1324409085916286977'],1324409085916286977,WTF??? 🤬 Lad dem for Guds skyld ALDRIG komme til magten! https://t.co/VGgoZHdyLt
2,['1324058634821738497'],1324058634821738497,"Vaccine bør sagtens kunne klare minkvariant af coronavirus, lyder det fra forsker. Så kan vi stole på regeringen? ALT data må lægges åbent frem, før minkaflivningen går i gang. Regeringen skal ikke lukke en hel branche uden at give fuld indsigt. #dkpol https://t.co/Gf27Ir3Kc0"
3,['1324028406292467712'],1324028406292467712,"Forståeligt, at regeringen må handle, når myndighederne advarer om en mutation i mink, der risikerer at gøre en vaccine uvirksom. Men det er afgørende, at indgrebet sker på en måde, så erhvervet kan overleve og komme tilbage, når krisen er overstået og sygdommen bekæmpet. #dkpol"
4,['1322290737367666693'],1322290737367666693,"150.000 kroner samlet ind på en fredag aften til Muhammed-annoncer. Det er status efter to timer på kampagnen “Støt Samuel Paty - kæmp for friheden”. Det er glædeligt, at så mange danskere bakker op om kampen for ytringsfriheden. For når den er truet, skal vi forsvare den. #dkpol"
5,['1322171385473630219'],1322171385473630219,"Jeg har netop sendt denne mail til gruppeformændene i Folketingets partier. Det er ikke nok ‘at stå sammen’, hvis man ikke står fast og gør modstand. Vi kan og skal ikke bøje af. Vi skal vise vejen. #dkpol https://t.co/2Xp2AvQPLE"
6,['1321397497500192768'],1321397497500192768,"Forkert overskrift! Erdogan puster til konflikt. Charlie Hebdo udgiver bare morsomme tegninger. Intet kunne være mere fredeligt. #dkpol #jp 

https://t.co/yAVr3ruVsh"
7,['1319681410144272386'],1319681410144272386,"Regeringens nye restriktioner mangler logik, og prisen for danskerne og danske virksomheder er for høj. Regeringen risikerer at miste befolkningens tillid. Det er farligt. For uden tillid mellem politikere og befolkningen bliver det meget sværere at bekæmpe corona. #dkpol"
8,['1319348794396389378'],1319348794396389378,"10% af danskerne ville stemme på Nye Borgerlige, hvis der var valg i dag. Det er endnu en rekordmåling - den højeste, vi nogensinde har fået. Og det til og med på en dag, hvor vi har rundet 12.000 medlemmer. Tak - sammen kan vi vende udviklingen. #dkpol https://t.co/FctzqbZkcp"
9,['1319342436255207425'],1319342436255207425,"@hansersej Vi har rundet 12.000 medlemmer. Og selv om målingen er den højeste for os nogensinde, så er den en del af en generel tendens siden valget i 2019. Vi går frem."
10,['1319341636627976192'],1319341636627976192,@andreas_anders_ @KristianMadsen Det er jeg ;)
11,['1317471095621062656'],1317471095621062656,@lasserimmer 😂
12,['1316722303691096065'],1316722303691096065,"Hjerteligt velkommen til de 569 nye medlemmer, der er kommet til Nye Borgerlige den seneste uge. Og tak til alle jer, der bakker op, støtter og engagerer jer i kampen for friheden og fædrelandet. Sammen kan vi vende udviklingen. #dkpol https://t.co/njwMDosAiq"
13,['1316370552131588102'],1316370552131588102,"BEDSTE MÅLING NOGENSINDE FOR NYE BORGERLIGE - 9,4% og 17 mandater😃 Som vores bedste meningsmåling nogensinde, er den naturligvis ekstraordinær. Det ændrer dog ikke ved, at den sammen med vores kraftigt stigende medlemstal viser en klar positiv tendens💪🏻 Tak Danmark!🇩🇰 #dkpol https://t.co/8oUiQFkBKM"
14,['1316056877277511682'],1316056877277511682,"Din bil er for dyr. Den er så dyr, at det skader samfundsøkonomien. Faktisk skal der kappes ¾ af registreringsafgiften, før afgiften er samfundsøkonomisk forsvarlig. #dkpol #dkfinans 

https://t.co/75S3iaGIvs"
15,['1314168605534310400'],1314168605534310400,Teamwork 💪🏼🇩🇰 #dkpol https://t.co/2CB3mp41au
16,['1296358938561196032'],1296358938561196032,"Godt, at statsministeren tager bladet fra munden. Det giver håb om, at regeringen vil være med til at finde løsninger på de massive udlændingeproblemer. Der er behov for at sige tingene, som de er, hvis vi skal løse udlændingepolitikken fra bunden. #dkpol https://t.co/t2HufxKHd0"
17,['1294983063462711298'],1294983063462711298,"Positive takter i udspillet fra @JakobEllemann og @venstredk. I Nye Borgerlige bakker vi op om mere frit valg. Det er en væsentlig del af en værdig alderdom, at systemet ikke umyndiggør den ældre. For livet skal leves – hele livet. #dkpol https://t.co/TvNSwS7kWt"
18,['1294367706095988737'],1294367706095988737,"Dagens aftale: Målrettet indsats over for de udlændinge, der udviser disrespekt over for danskerne og mere genåbning for resten af befolkningen, end regeringen og venstrefløjen lagde op til. Begge dele takket være godt samarbejde blandt de borgerlige partier. #dkpol #medier"
19,['1291102738336669698'],1291102738336669698,"@sorenpind @JakobEllemann @SorenPape @AlexVanopslagh @Kristianthdahl 2) Pengene skal følge de ældre, så danskerne frit kan vælge plejehjem. Læs mere om vores ældrepolitik her: https://t.co/onwWJQLPW0"
20,['1283727190396407809'],1283727190396407809,Dansk Islamisk Trossamfund har klaget til Folketingets formand over min kritik af islam. I et demokrati er retten til kritik af religioner og ideologier af afgørende betydning. Derfor er islam og demokrati som samfundsnormer uforenelige. For islam tåler ikke kritik. #dkpol
21,['1283417007531134977'],1283417007531134977,💐 TILLYKKE 💐#dkpol https://t.co/8aW3BXY1gU https://t.co/abwRcYokUT
22,['1280796173993947136'],1280796173993947136,"@hediyedptemiz @NyeBorgerlige Det afgør du selv, men det virker ret usympatisk at fastholde en anklage, som er falsk."
23,['1280793136810385410'],1280793136810385410,"@hediyedptemiz @NyeBorgerlige Du er ret grov. For det første har jeg aldrig benægter, at der findes racisme. Tværtimod. Og for det andet har du fået at vide, at hverken vi eller vores ungdomsparti har et medlem med det navn. Burde du ikke tage opslaget ned i stedet for at fortsætte dine beskyldninger?"
24,['1280789584201342978'],1280789584201342978,@ikjer_r @sofiecn @hediyedptemiz @NyeBorgerlige Det er han ikke.
25,['1280787686048116741'],1280787686048116741,@hediyedptemiz @NyeBorgerlige Vedkommende er ikke medlem hos os.
26,['1280787259290157056'],1280787259290157056,"@sofiecn @hediyedptemiz @NyeBorgerlige Vedkommende er ikke medlem hos os. Havde han været det, så var han naturligvis smidt ud på r.. og albuer."
27,['1280446927495139329'],1280446927495139329,"Det her skal frem! Hvis man holder det skjult og forsøger at tysse det ned, så er man ude i et sygt ærinde. 
https://t.co/aNaOriqoJM"
