tweets
@JanBirkemose @jakobnielsen @larsloekke Ja - og det var ikke tilfældet.
"@jakobnielsen @larsloekke Har ellers her til aften hørt fra flere politikere fra andre partier, hvordan forskellige medier pludselig blev opmærksomme på netop denne den del af vores program på nogenlunde samme tid - med samme vinkel. Nok bare et tilfæde. God aften."
"@Jeppespip Ikke for de menensker, der går på arbejde idag. Vil vil ændre den for de kommende generationer."
@RStoklund @DebattenDR2 @larsloekke @LiberalAlliance @Spolitik Rasmus: det er simpelthen usandt. Og du ved det godt. Det må kræve en særligt form for kynisme.
"@RStoklund @DebattenDR2 @larsloekke Det har du absolut ikke. Ikke for mennesker, der går på arbejde i dag.
Men jeres skræmmekampagne og maskinen til at løfte den er til gengæld velsmurt."
Jeg kan forstå at alle medier på samme tid har opdaget den samme side om “pension” i vores politiske oplæg. Tilfæde? Eller man spændt for en vogn? Moderaterne vil ikke afskaffe folkepensionen - men vi tør til gengæld diskutere forholdene i fremtiden. #dkpol
@RosaLundEl Jeg siger skam nej - men det er ikke med i klippet. https://t.co/1QwUVQEhN6
"@JCright @NJEN5EN @RosaLundEl Nej, heller ikke dem. Teksten er udtryk for et eksempel."
@StefanPedersen3 @moderaterne_dk Siger skam nej. Det er klippet uheldigt uden resten at mit svar https://t.co/wSKGw0Y1AJ
@GeorgeWrixon @moderaterne_dk Du tænker på de ialt mere end 60 sider?
@StokAndreas @moderaterne_dk https://t.co/A1dTzyG1B7
"Mens den socialdemokratiske  skræmmekampagne kører på højtryk med angreb ala “stol ikke på Løkke”, insisterer @moderaterne_dk på at tale om, hvad vi selv vil: redningsplan for sundhedsvæsenet og grøn klimakonsekvens #dkpol"
@kr76 @venstredk @Spolitik Ikke rigtigt. Vores udspil er formuleret i samarbejde med menensker fra faget og på sygehusenes. Vi fremlagde vores forslag allerede for 12 dage siden.
"@kr76 @venstredk @Spolitik Hmm, vi var nu ikke stiftet for et år siden."
"Politik er bedst, når andre pludselig vil det samme som en selv. Tak til @venstredk og @Spolitik for at fremlægge “redningsplaner” og “løntillæg” til medarbejderne i vores sundhedsvæsen. Vi er klar til at forhandle efter valget #dkpol #moderaterne"
@regionerne @MonikaaRubin Henviser I ikke lige til det citat/den udtalelse fra @MonikaaRubin ?
"@CharlotteLundDi @R4nd4hl @moderaterne_dk @uffeelbaek Du har ikke hørt programmet, vel? :-)
For fremlægger skam konkrete bud."
@medicamentarii @R4nd4hl @moderaterne_dk @uffeelbaek Det gør jeg også. Kommer med tre eksempler. Hør evt hele udsendelsen ;-)
"@LoumannPernille @R4nd4hl @moderaterne_dk @uffeelbaek Giver 3 konkrete eksempler i udsendelsen. Den måde det er klippet på, er mindre hensigtsmæssigt"
"@HenrikJeppesen4 @moderaterne_dk @Spolitik Ligegyldig hvilken statsminister vi peger på, kommer der til at blive gennemført en uvildig advokatvurdering"
@14K0B @Dinamofidi Det siger mere om Berlingskes lederkollegium end fakta.
"@mckusk @moderaterne_dk Kære Martin

Mange tak for de pæne ord. Vi kommer til at prioritere nedsættelse aktieindkomstskatten højt - så det bedre kan betale sig for alle at investere i danske arbejdspladser."
"@NikoArve Nej, muligvis ikke. Men i øjeblikket slap det alligvel ud af munden på mig."
@Jakob_Lindahl Vurdering af evt ansvarspådragende forhold pba af granskningskommissionens undersøgelse
"@SorenSandKirk Jo, bl.a. de 11 reformforslag på https://t.co/tMf6T68jUV"
@lars_hebsgaard @moderaterne_dk Ja.
"Jeg vil bare stilfærdigt minde om, at forudsætningen for Moderaternes støtte til enhver statsminister er, at vedkommende sætter et værdigt punktum for Minksagen ved at gennemføre en advokatvurdering."
@NatAlHariri Fornemmende du min ironi?
Tørklædet er vist ikke længere det største problem i plejesektoren #dkpol
"Hvor er det trist, at omsorgssvigtet af ældre medborgere i Køge ender i politisk mudderkast mellem blå og rød. Skulle vi vente til udsendelsen er sendt i helhed og måske komme med konstruktive forslag? #dkpol"
@RStoklund @larsloekke Fører du nogensinde positive kampagnen for noget? God torsdag 😊
"Tilfældigt medie: “X-politiker siger, at I er utroværdige fordi (indsæt tilfældig forklaring) vil du udtale dig? Mig: “Nej tak, @moderaterne_dk bruger valgkampen på at tale substans og fører en positiv kampagne”. #dkpol"
@jja9000 Mange tak 😊
"@a_steenberg Læs gerne de 11 reformforslag, og hele vores politiske program på mere end 50 sider, hvor vi behandler alle benævnte spørgsmål på https://t.co/t1fj2pGN1f under”politik”."
"@RStoklund Hmm, måske du skulle læse Peter Mogensens modsvar på Krakas hjemmeside, og de løsningerne på udenlandsk arbejdskraft, du ikke mener vi har, på vores."
"@RStoklund Må jeg anbefale dig, at du læser bare  af vores forslag, før du udtaler dig om dem her på platformen?"
"Moderaterne bliver her til aften angrebet af S der mener, at vi er “utroværdige” og flere blå partier, der mener, at vi “bedriver kynisk magtspil”. Den politiske debat er i krise, når det er reaktionerne på, at et parti insisterer på at tale om substans fremfor personer #dkpol"
@bjerg_martin @simonkollerup @larsloekke Ja. https://t.co/tMf6T68jUV under politk samt flere kronikker/debatindlæg om emnet fra min og LLRs hånd.
@simonkollerup @larsloekke Måske du vil bruge lidt flere kalorier på at fortælle vælgerne og jeres erhvervspolitik og plan for at hjælpe landets mindste virksomheder istedet for at kaste med mudder. Det er jo ikke ligefrem en konstruktiv invitation til samarbejde efter valget…
"@KarlEjnerJense1 @stopherjune Hmm, måske vi kan begynde med at skrive ordentligt og udvise en smule respekt for hinanden?"
@HrPoulsen Vil du ikke dele det nu. Så er diskussionen oplyst
@HrPoulsen Måtte jeg bede om RVs forslag?
@FrederikMller11 Nej.
"@FrederikMller11 Nej. Vi fremlægger de løsninger, der i vores optik bedst tackler tidens udfordringer."
@FrederikMller11 Nej. For verden udvikler sig. Og vores samfund og institutioner må hele tiden udvikle sig for at følge med.
Det er jo altid flatterende at blive talt om. Også selvom man ikke er tilstede…
"Glædeligt at statsministeren vil fremlægge en plan for, hvordan sygeplejersker, sosu’er og andre offentlige ansatte i sundhedsvæsenet kan få et lønløft. Det gjorde Moderaterne allerede i fredags #dkpol"
"@Kjaerulff Jo, men Camilla og jeg skulle lige spise op først 😊"
"Et godt råd til de tre statsministerkandidater: Befolkningen kan godt gennemskue fejltagelser og udenomssnak. Vi er interesserede i, hvordan I som ledere vil bringer landet sikkert gennem de store kriser og facilitere et konstruktivt demokratisk samarbejde #dkpol"
"@HrPoulsen Hmm, DSR, sundhedsøkonomer, hospitalsdirektør og de sygeplejersker i vores og udenfor vores parti, der har bidraget til forslaget er nu ikke så afvisende. Men måske du vil fortælle, hvad RV vil istedet?"
"@Flemmin49336514 Det har vi skam også gjort efter bedste evne, før vi formulerede vores udspil."
@Flemmin49336514 Nej. Vi medtager alle plejegrupper - også SoSu’erne. Læs mere på https://t.co/t1fj2pGN1f
Her er 3 konkrete vækstforslag til danske iværksættere og selvstændige fra @moderaterne_dk - #ivaerksaetterne #iværksætteri @Ivaerksaetterne #dkpol https://t.co/Ax2uGY8P0U
"@KlausDJ68 Ja, læs beregninger til vores forslag. Har selv skrevet den del."
@KlausDJ68 De får naturligvis også lønstigningen
@Op50FS97 Du kan se alle de grupper vi har medtaget i linket i tråden.
@freiesleben09 @WasteTechDK @P1radio Hehe - jeg skal øve mig i en mere flatterende præsentation næste gang
"Læs hele udspillet her.

https://t.co/vo8iyqoARm"
@AnnetteGregers Fuld finansieret fra reserven i finansloven og “krigskassen”.
@FrederikMller11 Læs gerne forslaget. Det gør vi heller ikke.
@PhillipWeirup Nej. Der er intet kompliceret over  at hæve ansattes løn. Du har tilsynelande hverken læst oplægget eller set pressemødet - som i øvrigt stadig er igang.
"Moderaterne forslår at give alle sygeplejersker, sosu’er og andet plejepersonale i sundhedsvæsnet et fuldtids- og fastholdelsestillæg på kr. 2.500 pr måned i hele 2023. #dkpol"
@lottejelsbak @MrMesserschmidt Det er vi som udgangspunkt i mod.
"Er til debat på Rungsted gymnasium, hvor DFs Brian Lyck lige har fortalt, at partiet vil fjerne al SU på de videregående uddannelser og flytte det hele til erhvervsuddannelserne. Vildt forslag - officielt politik, @MrMesserschmidt ? #dkpol"
@birgitmamo Vi har krævet en uafhængig advokatvurdering efter valget - men er også istand til at tale om andet.
"@axel_bertelsen Hmm, så har du og din ip-adresse nok trukket en politianmeldelse."
"Det borgerlige Danmark vinder ikke statsministerposten ved at blive ved med at tale om mink. De vinder ved at overbevise vælgerne om, at deres plan for landets fremtid er bedre og mere visionær end Frederiksen ditto. Vi andre lytter. #dkpol"
“Statsministerkandidaterne” har tilsammen under 50% af vælgernes opbakning i den seneste meningsmåling. Tankevækkende #dkpol
@Cortez66488160 Tak!
Det tog så knap 24 timer før det første plakathærværk satte ind. Hvor det trist og irriterende! #dkpol #ftvalg22 https://t.co/kvPbIQt6bg
"@halvgammelmand @EvaSchjoldager @rikkestenpigen @moderaterne_dk @larsloekke Fornøjelsen med partinavnet har Støjberg helt for sig selv. Det er muligt, at vores kandidater er mindre kendte - men vi er ikke desto mindre meget stolte af dem - og at de stiller sig til rådighed for demokratiet"
@finn_berg @moderaterne_dk @larsloekke Ja - det er der jf diverse valgundersøgelser fra bl.a. Kasper Møller Hansen (mener jeg).
@EvaSchjoldager @rikkestenpigen @moderaterne_dk @larsloekke Men vi hænger Løkke op i hele landet 😁
Så maler vi byen lilla i @moderaterne_dk ‘ farver #dkpol #ftvalg22 https://t.co/1R0G7d623X
"@David_Hedegaard @danskmetal Det tænker jeg ikke, at vi er. Men vi vil gerne være med til at gøre et godt system endnu bedre - både for arbejdstager og samfundet omkring"
@JBornoe @moderaterne_dk @larsloekke Nej.
"@FrederikBast Er det virkelig nu, midt i vores tids største energikrise, at tiden er til st sælge vores kritiske infrastruktur? Nej, vel?"
"Selvfølgelig skal vi ikke sælge alle Ørsteds vindmøller, Venstre. Klart nej tak herfra! #dkpol"
"Der er pludselig stor interesse for at stille @moderaterne_dk og @larsloekke spørgsmål til åbningstalen i Folketinget. Det er vi glade for. Vi tror på, at dialog gør alle klogere og er ikke bange for at støtte gode forslag - også selvom de ikke er vores egne #dkpol"
@mathiashmilling @larsloekke Tak for buddet. Skriv gerne direkte til @Bjornen_Strom - så afsøger vi mulighederne. God aften :-)
Politik er for vigtigt til lynrunder og ja/nej-skilte #dkpol #partilederdebat
"“Jeg er slet ikke i tvivl om, at vi alle kommer til at spise mindre kød i fremtiden. Jeg forslår derfor, at vi laver en klima-trepart for at sætte fart i processen - og finde løsninger med alle relevante parter til klimaets bedste”, siger @larsloekke"
To politikere: @AlexVanopslagh og @larsloekke har modet i partilederdebatten til svare ud fra at realiteternes virkelighed - og ikke nemt populistisk. Jeg er stolt af at være medlem af sådant parti. #dkpol
"@lisnorgaard @LeneBundgaard @moderaterne_dk Men alle andre steder

https://t.co/evESQ4CAgv"
@KimJohansen5 @sorenFauli @moderaterne_dk Ja
Radikale Venstre peger på Mette Frederiksen som statsminister efter valget. @moderaterne_dk er derfor det eneste reelle midterparti tilbage i dansk politik #dkpol
I dag er dagen af dage. Længe leve demokratiet #dkpol
@OleSerwin @moderaterne_dk https://t.co/evESQ4CAgv
@LeneBundgaard @moderaterne_dk Der ligger vi nu stabilt over ;-)
"Skal @moderaterne_dk støtte nogen regering efter valget, er det en krav, at der gennemføres en uafhængig advokatvurdering af Minksagen - så vi får sat et værdigt punktum og genopretter tilliden til statsministeriet #dkpol"
Jeg er uenig med statsministeren i meget. Men hun holder en flot og velkomponeret åbningstale. #dkpol
@Sweeterberg1 Så har du ikke læst vores politik. Og det ærger mig.
"Smukke og velvalgte ord fra @BHaarder , der måske holder sin sidste tale fra Folketingets talerstol. Tillykke med en flot karriere og tak for et livslangt engagement i folkestyrets tjeneste."
Situationen de næste mange år: Kassen er Tom. Pengene er brugt på forsvar og hjælpepakker. Vi har brug for en regering med et ambitiøst vækst- og reformprogram - ellers går det udover fremtidens velfærd. #dkpol
@mettesus @StineBHelles @moderaterne_dk @CBessermann @DenGroenneUng @baeredygtigt Det er så ikke rigtigt. Jeg har været tovholder på “grøn konsekvens”.
@RStoklund @moderaterne_dk Og ingen andre dele af jeres politiske beslutninger har bidraget til stigningen i uligheden i jeres regeringsperiode?
"@RStoklund @moderaterne_dk Krakas beregninger viser en lidt anden virkelighed, end dem fra Cepos, som du refererer. Måske du i samme ombæring vil løfte sløret for, om jeres politik har mindsket eller øget uligheden de seneste 3 år?"
@TonniFlex Ifølge RV og et flertal i FT udskrives det den kommende uge.
@Bambije1 Tak 😘
@ClausCOP Pt repræsentanter fra S i @DebattenDR2
"Udskyder man et demokratisk valg pga sabotage af en gasledning, går man sabotørens ærinde og svigter demokratiet #dkpol"
RT @Sundhedsmonitor: Der har de sidste par måneder været det fornødne politiske momentum for at løfte psykiatrien gevaldigt – men det har p…
"Den nye aftale om psykiatrien er for lille og uambitiøs. Psykiske sygdomme sidestilles ikke med de fysiske, mens det økonomiske løft er for småt. Det er en skam, at V og K dækker over regeringens lange passivitet og svigt af patienterne på området #dkpol"
@kasperloevkvist @Cqmillq @AvisenDanmark Hahaha - stiller gerne mit polerede hoved til rådighed
"@ffkreiner @RollinsCori Jeg reagerede mere på “tåbelig” og de andre tillægsord for en aftale, der tæller plus 150 mandater i Folketinget."
"RT @radio4dk: Skal ældre kunne takke nej til en hjemmehjælper med tørklæde?
 
Det var en del af debatten mellem @MrMesserschmidt, @engelsch…"
@ffkreiner Måske for en PhD-betalt Novo-medarbejder. Men nok en vigtig håndsrækning til mange mennesker med mere almindelig indkomst
Elafgiften ned på EUs absolutte minimumsniveau. Fuldt finansieret. Ingen gavebod eller dyrtidsregulering her. Stærkt politisk arbejde #dkpol
@OleSerwin @moderaterne_dk Vask din mund med vand og sæbe
"@ThiasKronhjort Markant færre betaler topskat, forbi vi hæver topskattegrænsen til kr 670.000. Derudover sænker vi skatten for folk der tjener mindst. Samlet bidrager reformen med 20.000 sæt hænder og giver + 20 mia i BNP frem mod 2030"
"@FoghKristian @rikkestenpigen @moderaterne_dk Alvorlige folder, måske 😅"
"Læs mere her:
https://t.co/tQnYlp86Sk"
Nu offentliggør @moderaterne_dk reformprogrammet “Balance i en brydningstid”. #dkpol https://t.co/VCFNbaDEAX
"@RStoklund @larsloekke @PernilleVermund @AlexVanopslagh @SorenPape 1. Forslag om personfradrag jf artikel. 2. Vores forslag omhandler aktieindkomstskatten. Ergo, din beregning kan ikke anvendes. Et du rar at trække postulatet tilbage?"
@RStoklund @larsloekke @PernilleVermund @AlexVanopslagh @SorenPape Forkert! Du har absolut ikke sat dig ind i vores forslag/ellers måske endda læst det. Ellers ville du ikke skrive deciderede usandheder. Simpelhen under niveau.
@rulgw @radikale @DanskDf1995 @Spolitik https://t.co/XczBvdq21t
"Godt landsmøde til @radikale, @danskdf1995 og @spolitik i dag. 
Jeg håber, I vil bruge taletiden på mindre mudderkast og flere fælles løsninger - helst hen over midten #dkpol"
"Mon ikke at HC Andersen - som selv havde det svært og følte sig udenfor - ville være fint tilfreds med, at hans eventyrfigur også kunne vække identifikation hos små piger med mørk glød? Det tror jeg. #dkpol https://t.co/xxz0SawNFx"
"Regeringen vil ikke sænke energiafgifterne. Tværtimod forslår regeringen at oprette en ny “energi-bank”, hvor danskerne mod en rente får lov at betale hele varme- og elregningen efter vinteren. Det kan gøres bedre #dkpol"
Om de store der chikanerer de små https://t.co/fwiZtKyH54
"@AndyJPedersen @Samuelsan86 Wauw. Læs lige dit egen skriv igen. Niveau, ven. Niveauet."
"@MartinLethan @BisgaardLucas Så skulle RV måske undlade at kræve det. Kritiseret hverken forlig eller samarbejde - hylder begge dele. Forstår bare ikke, at RV kræver det hele afsluttet senest 4/10"
@Jesper_Pet Haha - charmetroldsminister?
"@AndyJPedersen Jeg tror, at rigtig mange vælgere har svært ved at forstå logikken. Men jer om det."
@AndyJPedersen Jeg har intet problem med brede aftaler eller substans. Tværtimod. Forstår ikke jeres handlenåde og er ikke blevet klogere af denne samtale - desværre. God aften.
"@AndyJPedersen I har mistet tilliden til regeringen. Ønsker valg - ellers vælter i statsministeren. Men har tillid nok til at indgå aftaler med dem, I før havde mistet tilliden til?"
"@ZebWatz Så i har fortsat tillid til regeringen efter 4 oktober og vil ikke tvinge den til valg, eller?"
@AndyJPedersen Meldt anderledes ud ift tillid til regeringen? Enten har man tilladt ellers også har man ikke?
"Hvorfor bliver Radikale Venstre ved at indgå aftaler med den regeringen, de reelt har væltet? #dkpol https://t.co/mAHkVvWa4x"
"@KTingkaer @MonikaaRubin @fysiodk Hej Kasper

Vi taler også meget gerne med jer. Realistisk set, når vi det nok først på den anden side af valget."
@MonikaaRubin @Cqmillq Jeg føler mig også som en utrolig heldig mand.
"Sidder kærligt og aer @Cqmillq på låret i metroen, da hun udbryder: “Du har ikke råd til flere skandaler i transportmidler”. Nå, så kan man lære det…"
"Regeringen dropper vacciner, der kan redde liv. Synes jeg ikke er i orden #dkpol https://t.co/6NbbOjeone"
@MikkelNilsson1 Jo. Det forsøger jeg også - synes blot det her er så langt over grænsen. Er du uenig? https://t.co/F14NcbSdFG
"Socialdemokratisk kampagnelogik: Hvis fakta i den konservative plan ikke er ubehageligt nok ifølge vores eget finansministerium, opfinder vi bare vores egne fakta. #dkpol"
@JanMaxbrik Husk injurie-lovgivningen!
"Forsøger at passe mit arbejde fra privaten (indrømmet - meget afslappet klædt), mens @Cqmillq giver den som paparazzi… https://t.co/IvmtdW08RD"
@janravn2 Jeg sidder ikke pt i Folketinget.
Helt ærligt Mette. I har haft 3 år til at rette op på psykiatrien. Der er ikke sket nok.
"Politikere er bedst, når de fortæller hvad de mener - og ikke hvad fokusgrupper fortæller dem, de skal mene #dkpol #ellemannogarnepension"
"Er jeg den eneste der har bemærket, at debatten indtil videre kun handler om, hvordan Pape, Ellemann og Frederiksen vil bruge penge og uddele gaver til udvalgte vælgergrupper? Jeg kunne bedre tænke mig at høre om, hvordan de vil sikre økonomien og velfærden gennem krisen #dkpol"
"Prisstigningerne koster i gennemsnittet en dansk familie kr 39.000 i år. Måske vi skulle genoverveje det økonomis fornuftige at sende tusindevis af danskere på tidlig “Arne-pension”, når vi har brug for, at flest muligt bidrager til fællesskabet #dkpol"
"Jeg håber sådan, at aftenens debat på DR1 kommer til at handle om politisk substans. Danskerne fortjener klare svar på, hvordan de tre kandidater vil forandre og forbedre Danmark og ikke en opvisning i hvem, der er bedst til at være kritisk overfor hinanden. #dkpol"
@RasmusJarlov Det er virkelig sjovt skrevet
"Det må være hårdt at være “levemanden”, der lige er blevet gift med veganeren Mette i #giftved1blik #tueogtonystvklub"
@malleartandmus1 @wef @menneskeret @FynsPoliti @LBMathiesen @ebbreaking Du må være fuldstændig vanvittig.
"Jeg kan godt lide kebab. Men foretrækker Lyngbys stadionpølse, når der spilles bold. Til gengæld synes jeg kebabdebatten fylder usagligt meget. Vi burde debattere substansen og tale mere op i stedet for ned. #dkpol"
@MikkelMinor Du er en vild mand!
@mette_soer Præcis 😊
@mette_soer Herligt :-)
"Sidste år mente starsministeren, på stormødet Fremtidens Danmark, at der var behov for massive reformer og “starte helt forfra på flere områder”. Jeg kan forstå, at dette års finanslov indeholder få reformer (hvis ingen) og ikke genstarter nogen områder - overhovedet #dkpol"
"RT @berlingske: Lad os kort opsummere Moderaternes forslag om Danmarks fremtidige, økonomiske politik, og så læserne selv kan vurdere, hvor…"
RT @johankahl_: Regeringen påstår at flere københavner er utrygge - det er løgn. Seneste tryghedsundersøgelse siger at færre københavnere e…
"@skjoettnet Jeg er i hvert fald sikker på, at det er min holdning og Moderaterne ikke vil erodere den lokale selvbestemmelse i skolebestyrelserne etc etc"
"@skjoettnet Fair nok. Håber alligevel du vælger os. Men hvis du ikke gør, er det ho heldigvis præmissen for demokratiet."
"Det er ikke regeringen, der skal bestemme hvad små drenge og piger skal have på i folkeskolen.
Det er skolebestyrelsen og sidste ende forældrene. #dkpol"
Socialdemokratiet: Partiet der ønsker hårdere straffe… #dkpol
@larsloekke @MathiasHK_ @moderaterne_dk I øvrigt strammes mine citater mere til at passe vinklen end afvisningen af Støjbergs forslag.
@DanishDionosys Vi bruger vores demokratiske indflydelse og tilhørende ytringsfrihed
"@DanishDionosys Hmm, tak - men nej tak 😉"
@SofieRandrup @EvaSchjoldager Tak for dd pæne ord 😊
@chris10anDK Særligt NBs retorik og beskyldninger i artiklen rettet imod Løkke er på grænsen til det upassende. Men selvfølglig er substansdiskussionen velkommen.
"I mere end et år har Christiansborg høfligt ignoreret Moderaternes eksistens. I Berlingske angribes vi nu af alle blå partier (-K) med en uskøn buket af retoriske påstande. Jeg tænker, at alle er bedst tjent med, at vi kommunikerer vores politik - og de andre partier deres #dkpol"
"RT @larsloekke: 2/2 men for et år siden foreslog samme regering flere prøveløsladelser, fordi der ikke er plads i vores fængsler. Måske tid…"
