,edit_history_tweet_ids,id,text
0,['1527019659010220033'],1527019659010220033,RT @signe_munk: Nordsøen = Europas grønne kraftværk!👊🏼💚 Fantastisk vigtig dag for den grønne omstilling af Europa! Dagens aftale viser at…
1,['1526932674128248837'],1526932674128248837,RT @amsvane: Er du i tvivl om ja eller nej? Virker det uoverskueligt at finde fakta og gode argumenter for og imod forsvarsforbeholdet? Så…
2,['1526932581299650560'],1526932581299650560,@AstridAller Jeg kan anbefale det som @sfhoni @villysoevndal og jeg har skrevet 🙏
3,['1526858692821454850'],1526858692821454850,"RT @SisseMarieWe: Alt for mange børn og unge mistrives, men får ikke hjælp. Det var vi i @SFpolitik og @Spolitik enige om at ville gøre nog…"
4,['1526853158462443522'],1526853158462443522,RT @signe_munk: V(i)ndvittigt vigtigt med de højere ambitioner i EU for havvind i Nordsøen! Stærk ambition om 150 GW i 2050 - men tempoet i…
5,['1526815927576272897'],1526815927576272897,"RT @KirstenNormann: @metteabildgaard @radikale Og alternativet er fortsættelse af borgerlig reform, hvor elever med de bedste karakterer /…"
6,['1526660084180430854'],1526660084180430854,Hørt! Lad os komme igang 💪  Vi er klar! #dkpol #dkgreen https://t.co/XwSaGkMQPy
7,['1526659163534856193'],1526659163534856193,"Haves: Et knækket system. Søges: Handling som lovet. Glad for at mit spørgsmål til Statsministeren har affødt opmærksomhed i pressen. Frustrationen stiger, og vi skal i gang. SF presser på #dkpol https://t.co/cKZJzhwZUs"
8,['1526628131288797187'],1526628131288797187,"RT @MargreteAuken: Bred aftale om EU-landenes klimamål godkendt af @EP_Environment!🌏

I måneder har jeg som @GreensEFA skygge knoklet for e…"
9,['1526624469145501698'],1526624469145501698,@a_steenberg @radikale God fornøjelse Andreas. Folk er så søde der 🙏
10,['1526567645323173888'],1526567645323173888,"RT @daviddlassen: Jeg trutter lige i egen trompet her, som medlem af udvalget bag anbefalinger om nyt gymnasievalg og for helt egen regning…"
11,['1526567469615300609'],1526567469615300609,RT @LisbethBNielsen: Stort tillykke til @bo_elkjaer og @EverestBunnyman med årets Hæderspris. Dommerkomitéen bag @LibrePrisen gav hæderspri…
12,['1526567339835240448'],1526567339835240448,RT @LisbethBNielsen: Facebooks whistleblower modtager dansk pris: 'Vi bør lovgive om Metaverset allerede nu' https://t.co/Dg8NJdXWqU
13,['1526567308583440389'],1526567308583440389,"RT @Kira_MPH: Omvendelsesterapi skal være forbudt i EU!🌈

I dag er #IDAHOBIT, og jeg vil derfor foreslå, vi forbyder #omvendelsesterapi.

M…"
14,['1526508443544260609'],1526508443544260609,"Kære @IsabellaArendt Du har gjort det godt. Tak for din kamp for børn, trivsel og minimumsnormeringer. Og tak fordi du også har ført debatten lidt op i helikopteren og insisteret på, at vi også skal tale om trivsel, stres og hvilket samfund, vi gerne vil have #dkpol https://t.co/JIYQM0cYeL"
15,['1526479583360569345'],1526479583360569345,RT @JaneASorensen: Kære @regeringDK @Heunicke  - hvorfor vil I ikke forpligte jer på at gå i gang med #10årsplanen for psykiatrien? For hve…
16,['1526446668501204995'],1526446668501204995,"RT @TrineTorp: Alt for mange i psykisk lidelse oplever ikke at få den hjælp, de har brug for. Den kommer for sent. Den er ikke tilstrækkeli…"
17,['1526446631729733632'],1526446631729733632,RT @MF_K_Lorentzen: Jeg har i månedsvis mødtes med @ForFinn og hørt om danske terrorofres behov for at blive mødt og hørt. Det kom der to f…
18,['1526298333593092100'],1526298333593092100,RT @rasmusnordqvist: Smukt resultat til @SFpolitik søsterparti i North Rhine Westphalia 💚 Congratulations @gruenenrw #NRW
19,['1526227421783113728'],1526227421783113728,"RT @NissenChristine: @TClausen_ @PiaOlsen Vi er med i rigtig meget, men ikke cybersikkerhedssamarbejdet der foregår i PESCO-rammen."
20,['1525936577666600962'],1525936577666600962,"RT @jakobnielsen: @askrost Det er virkelig interessant. Og hvis man vil høre lidt om, hvordan SFs forvandling blev modtaget på venstrefløje…"
21,['1525838452079616006'],1525838452079616006,@RasmusPrehn @DiabetesDK Sejt
22,['1525820240420028417'],1525820240420028417,"RT @reiterberlin: Tysklands udenrigsminister @ABaerbock: vi har truffet forberedelser, så Finlands og evt. Sveriges #NATO-medlemskab kan bl…"
23,['1525721407874809856'],1525721407874809856,RT @DRNyheder: Sverige og Finland kalder Enhedslistens idé om et nordisk alternativ til Nato urealistisk https://t.co/XPGmWXRgCG https://t.…
24,['1525720575045419008'],1525720575045419008,RT @CPerregaard: https://t.co/7aaz43rhYB
25,['1525583626976509952'],1525583626976509952,@Op50FS97 @berlingske @ChristianJuhl2 @Enhedslisten @SFpolitik @MaiVilladsen Dubai øer??? Hvad er det
