,edit_history_tweet_ids,id,text
0,['1554082152408616962'],1554082152408616962,"@OlumekoC @radikale Jeg arbejder på det samme…
- afskaffelsen af kontanthjælpsloftet bliver nok skrottet…
- udbetaling af refusion til børnefamilier for høje energiregninger…
- Pesticidaftalen? Dele af sundhedsaftalen? Klimaaftaler?? Det er ganske omfattende."
1,['1554080738835922948'],1554080738835922948,"@BayMads @radikale Hvis I ikke var gået i panik og krævet valg i efteråret, så kunne vi have vedtaget alle de aftaler, vi har brugt skatteydernes penge på at lave. Så please vent til efter jul med jeres trusler."
2,['1554080161594839043'],1554080161594839043,"@BayMads @radikale Det er da ikke noget pjat at ville afslutte de aftaler man har indgået. I kan jo bare stemme for en advokatundersøgelse, hvis I vil have minksagen undersøgt. Hvorfor skal fattige børn i Danmark betale for Radikales evindelige politiske strategiske tænkning?"
3,['1554070487982084098'],1554070487982084098,"Hvorfor skal det koste penge at få ret, hvis man HAR ret i sager mod det offentlige? 

Det skal det være gratis for borgerne at få hjælp af en Forvaltningsdomstol. 

Læs Alternativets forslag til oprettelse af en forvaltningsdomstol i Danmark:

https://t.co/piRpq0vE9g #dkpol"
4,['1554069765911609345'],1554069765911609345,"Med aftalen ""skaber vi ro omkring de allermest udsatte børnefamiliers økonomi"". 
Sådan sagde @radikale i juni.
9200 fattige børn håber, at hun holder ord, men Radikale Venstre skrotter aftalen og tvinger et valg igennem. Vil de hellere have ministerbiler?
#dkpol"
5,['1553126167644872706'],1553126167644872706,"@CZollner @R4nd4hl @sofiecn @radikale Hvorfor dog skrotte afskaffelsen af kontanthjælpsloftet og andre gode aftaler…vi er sgu da valgt for at lave politik, ikke for at kæmpe om@magten…"
6,['1553114169821597697'],1553114169821597697,"@CZollner @R4nd4hl @sofiecn @radikale Radikale sidder oppe i et træ og tænker. Og jeg ved ikke hvordan det ender…men jeg tror, der vil komme scenarier, vi ikke kender endnu.."
7,['1553112007418826752'],1553112007418826752,"@tmoes11 @gastronautdk @minkonto @radikale @a_steenberg Ja, det vil tiden vise. Radikale Venstre har dog sagt meget tydeligt, at de vil have en regering hen over midten, så mere tænkt er det trods alt ikke."
8,['1553111298141032448'],1553111298141032448,"@R4nd4hl @sofiecn @radikale Nej, ikke umiddelbart…tror V vil lukke en flanke og tækkes midtervælgere, nu da flere og flere bejler den vej…men der er jo flere borgerlige partier at tage af for RV…de vil være kongemagere og have ministerposter. Politiken er de tydeligvis ligeglade med."
9,['1553104934207381505'],1553104934207381505,"@R4nd4hl @sofiecn @radikale Det et rigtigt. Men Radikale Venstre har jo forlængst sagt at de vil have en regering, der involverer borgerlige partier. Og borgerlige partiet vil aldrig afskaffe fx kontanthjælpsloftet. De indførte det jo under Løkke…"
10,['1553098603094315008'],1553098603094315008,"@R4nd4hl @sofiecn @radikale Den kritik er jeg meget enig i…Å var klar til advokatundersøgelse. Synes bare at RV scorer billige point til skade for politiske emner, der optager mig, nemlig fattigdom og klima og digital sikkerhed, ja og en masse andre aftaler, der er annullerede eller forsinkede."
11,['1553094765297778690'],1553094765297778690,"@R4nd4hl @sofiecn Køber du virkelig ind på Radikale Venstres heltedåd? Det overrasker mig, Randal. Det er spin. RV kunne bare have stemt for advokatundersøgelse. Nu bliver det følelsernes folkedomstol. Jeg vil bare gøre tusinder af timers arbejde færdigt."
12,['1553052575771017217'],1553052575771017217,"@tmoes11 @gastronautdk @minkonto @radikale @a_steenberg Jo, for ministerbilerne skal åbenbart købes til gengæld for borgerlige partiers plads i en kommende regering. Og de kommer ikke til at rulle Løkkes kontanthjælpsloft tilbage."
